交易日期	合约	成交序号	成交时间	买/卖	投机/套保	成交价	手数	成交额	开/平	手续费	平仓盈亏	实际成交日期
2017-11-30	MA805	01954168	14:14:14	 卖	投机	2,722.000	1	27,220.00	开	2.40	--	2017-11-30
2017-11-30	RU1805	01905051	14:30:01	买	投机	13,930.000	1	139,300.00	 平	7.52	2550	2017-11-30
2017-11-30	RU1805	01905052	14:30:01	买	投机	13,930.000	3	417,900.00	 平	22.57	7550	2017-11-30
2017-11-30	RU1805	01905151	14:30:01	买	投机	13,935.000	2	278,700.00	开	15.05	--	2017-11-30
2017-11-30	RU1805	01905152	14:30:01	买	投机	13,935.000	2	278,700.00	开	15.05	--	2017-11-30
2017-11-30	RM805	02129121	14:30:01	买	投机	2,305.000	12	276,600.00	 平	22.80	3000	2017-11-30
2017-11-30	RM805	02129122	14:30:01	买	投机	2,305.000	1	23,050.00	 平	1.90	250	2017-11-30
2017-11-30	RM805	02129123	14:30:01	买	投机	2,305.000	1	23,050.00	 平	1.90	250	2017-11-30
2017-11-30	RM805	02129124	14:30:01	买	投机	2,305.000	1	23,050.00	 平	1.90	250	2017-11-30
2017-11-30	RM805	02129125	14:30:01	买	投机	2,305.000	2	46,100.00	 平	3.80	500	2017-11-30
2017-11-30	RM805	02129126	14:30:01	买	投机	2,305.000	1	23,050.00	 平	1.90	250	2017-11-30
2017-11-30	RM805	02129573	14:30:01	买	投机	2,305.000	3	69,150.00	开	5.70	--	2017-11-30
2017-11-30	RM805	02129625	14:30:02	买	投机	2,305.000	5	115,250.00	开	9.50	--	2017-11-30
2017-11-30	RM805	02129642	14:30:02	买	投机	2,305.000	5	115,250.00	开	9.50	--	2017-11-30
2017-11-30	RM805	02129646	14:30:02	买	投机	2,305.000	5	115,250.00	开	9.50	--	2017-11-30
2017-11-30	RU1805	01946845	14:33:33	 卖	投机	13,950.000	3	418,500.00	 平	22.60	-8100	2017-11-30
2017-11-30	RU1805	01947042	14:33:35	 卖	投机	13,950.000	3	418,500.00	开	22.60	--	2017-11-30
2017-11-30	CS1801	10356893	14:34:58	买	投机	2,062.000	5	103,100.00	 平	9.00	850	2017-11-30
2017-11-30	MA805	02200235	14:38:36	 卖	投机	2,706.000	1	27,060.00	 平	6.40	70	2017-11-30
2017-11-30	MA805	02200512	14:38:38	 卖	投机	2,706.000	1	27,060.00	 平	6.40	70	2017-11-30
2017-11-30	MA805	02200513	14:38:38	 卖	投机	2,706.000	1	27,060.00	 平	6.40	70	2017-11-30
2017-11-30	MA805	02200514	14:38:38	 卖	投机	2,706.000	1	27,060.00	 平	6.40	70	2017-11-30
2017-11-30	MA805	02200515	14:38:38	 卖	投机	2,706.000	1	27,060.00	 平	6.40	70	2017-11-30
2017-11-30	MA805	02200516	14:38:38	 卖	投机	2,706.000	1	27,060.00	 平	6.40	70	2017-11-30
2017-11-30	MA805	02200517	14:38:38	 卖	投机	2,706.000	1	27,060.00	 平	6.40	70	2017-11-30
2017-11-30	MA805	02200518	14:38:38	 卖	投机	2,706.000	1	27,060.00	 平	6.40	70	2017-11-30
2017-11-30	MA805	02200519	14:38:38	 卖	投机	2,706.000	4	108,240.00	 平	25.60	280	2017-11-30
2017-11-30	P1805	10361761	14:38:45	 卖	投机	5,406.000	6	324,360.00	 平	18.00	-120	2017-11-30
2017-11-30	P1805	10361762	14:38:45	 卖	投机	5,406.000	6	324,360.00	 平	18.00	-2520	2017-11-30
2017-11-30	P1805	10361780	14:38:45	 卖	投机	5,406.000	6	324,360.00	开	18.00	--	2017-11-30
2017-11-30	P1805	10361782	14:38:45	 卖	投机	5,406.000	5	270,300.00	开	15.00	--	2017-11-30
2017-11-30	P1805	10361783	14:38:45	 卖	投机	5,406.000	1	54,060.00	开	3.00	--	2017-11-30
2017-11-30	RM805	02220398	14:41:18	 卖	投机	2,307.000	1	23,070.00	 平	1.90	-140	2017-11-30
2017-11-30	RM805	02221094	14:41:23	 卖	投机	2,307.000	1	23,070.00	 平	1.90	-140	2017-11-30
2017-11-30	RM805	02221242	14:41:25	 卖	投机	2,307.000	1	23,070.00	 平	1.90	-140	2017-11-30
2017-11-30	RM805	02221243	14:41:25	 卖	投机	2,307.000	1	23,070.00	 平	1.90	-140	2017-11-30
2017-11-30	RM805	02221244	14:41:25	 卖	投机	2,307.000	8	184,560.00	 平	15.20	-1120	2017-11-30
2017-11-30	RM805	02229154	14:42:57	 卖	投机	2,307.000	1	23,070.00	开	1.90	--	2017-11-30
2017-11-30	RM805	02229346	14:43:00	 卖	投机	2,307.000	1	23,070.00	开	1.90	--	2017-11-30
2017-11-30	RM805	02229492	14:43:02	 卖	投机	2,307.000	1	23,070.00	开	1.90	--	2017-11-30
2017-11-30	RM805	02229722	14:43:04	 卖	投机	2,307.000	1	23,070.00	开	1.90	--	2017-11-30
2017-11-30	RM805	02229830	14:43:06	 卖	投机	2,307.000	1	23,070.00	开	1.90	--	2017-11-30
2017-11-30	RM805	02229834	14:43:06	 卖	投机	2,307.000	1	23,070.00	开	1.90	--	2017-11-30
2017-11-30	RM805	02229946	14:43:09	 卖	投机	2,307.000	6	138,420.00	开	11.40	--	2017-11-30
2017-11-30	I1805	31029197	14:52:47	 卖	投机	520.000	6	312,000.00	开	26.21	--	2017-11-30
2017-11-30	SR805	00004098	21:00:00	买	投机	6,151.000	2	123,020.00	开	7.20	--	2017-11-30
2017-11-30	SR805	00004102	21:00:00	买	投机	6,152.000	1	61,520.00	开	3.60	--	2017-11-30
2017-11-30	SR805	00004106	21:00:00	买	投机	6,155.000	3	184,650.00	开	10.80	--	2017-11-30
2017-11-30	P1805	10009546	21:03:40	 卖	投机	5,398.000	6	323,880.00	 平	18.00	-120	2017-11-30
2017-11-30	P1805	10009564	21:03:40	 卖	投机	5,398.000	1	53,980.00	开	3.00	--	2017-11-30
2017-11-30	P1805	10009565	21:03:40	 卖	投机	5,398.000	3	161,940.00	开	9.00	--	2017-11-30
2017-11-30	P1805	10009566	21:03:40	 卖	投机	5,398.000	2	107,960.00	开	6.00	--	2017-11-30
2017-11-30	RM805	00085660	21:05:45	 卖	投机	2,318.000	12	278,160.00	 平	22.80	-1440	2017-11-30
2017-11-30	RU1805	00098904	21:08:16	 卖	投机	14,190.000	1	141,900.00	开	7.66	--	2017-11-30
2017-11-30	RU1805	00099189	21:08:17	 卖	投机	14,190.000	2	283,800.00	开	15.33	--	2017-11-30
2017-11-30	TA805	00147886	21:13:48	 卖	投机	5,414.000	1	27,070.00	 平	3.60	130	2017-11-30
2017-11-30	TA805	00147887	21:13:48	 卖	投机	5,414.000	2	54,140.00	 平	7.20	260	2017-11-30
2017-11-30	TA805	00147888	21:13:48	 卖	投机	5,414.000	15	406,050.00	 平	54.00	1950	2017-11-30
2017-11-30	TA805	00147902	21:13:48	 卖	投机	5,414.000	18	487,260.00	开	64.80	--	2017-11-30
2017-11-30	SR805	00216948	21:21:27	买	投机	6,154.000	1	61,540.00	 平	3.60	230	2017-11-30
2017-11-30	SR805	00216949	21:21:27	买	投机	6,154.000	1	61,540.00	 平	3.60	230	2017-11-30
2017-11-30	SR805	00216950	21:21:27	买	投机	6,154.000	1	61,540.00	 平	3.60	230	2017-11-30
2017-11-30	SR805	00216951	21:21:27	买	投机	6,154.000	1	61,540.00	 平	3.60	210	2017-11-30
2017-11-30	SR805	00216952	21:21:27	买	投机	6,154.000	1	61,540.00	 平	3.60	210	2017-11-30
2017-11-30	SR805	00216953	21:21:27	买	投机	6,154.000	1	61,540.00	 平	3.60	210	2017-11-30
2017-11-30	SR805	00217030	21:21:27	买	投机	6,154.000	6	369,240.00	开	21.60	--	2017-11-30
2017-11-30	RU1805	00318468	21:48:49	买	投机	14,220.000	1	142,200.00	 平	7.68	-300	2017-11-30
2017-11-30	RU1805	00318580	21:48:50	买	投机	14,220.000	2	284,400.00	 平	15.36	-600	2017-11-30
2017-11-30	P1805	10050254	22:20:04	买	投机	5,404.000	1	54,040.00	 平	3.00	120	2017-11-30
2017-11-30	P1805	10050304	22:20:19	买	投机	5,404.000	1	54,040.00	 平	3.00	120	2017-11-30
2017-11-30	P1805	10050307	22:20:20	买	投机	5,404.000	1	54,040.00	 平	3.00	120	2017-11-30
2017-11-30	P1805	10050326	22:20:28	买	投机	5,404.000	1	54,040.00	 平	3.00	120	2017-11-30
2017-11-30	P1805	10050336	22:20:31	买	投机	5,404.000	1	54,040.00	 平	3.00	120	2017-11-30
2017-11-30	P1805	10050369	22:20:36	买	投机	5,404.000	1	54,040.00	 平	3.00	120	2017-11-30
2017-11-30	P1805	10050461	22:20:53	买	投机	5,404.000	6	324,240.00	开	18.00	--	2017-11-30
2017-11-30	TA805	00511688	22:31:39	 卖	投机	5,430.000	3	81,450.00	 平	10.80	390	2017-11-30
2017-11-30	TA805	00511783	22:31:42	 卖	投机	5,430.000	5	135,750.00	 平	18.00	650	2017-11-30
2017-11-30	TA805	00511793	22:31:42	 卖	投机	5,430.000	2	54,300.00	 平	7.20	260	2017-11-30
2017-11-30	TA805	00511795	22:31:42	 卖	投机	5,430.000	2	54,300.00	 平	7.20	260	2017-11-30
2017-11-30	TA805	00511813	22:31:42	 卖	投机	5,430.000	1	27,150.00	 平	3.60	130	2017-11-30
2017-11-30	TA805	00511822	22:31:43	 卖	投机	5,430.000	2	54,300.00	 平	7.20	260	2017-11-30
2017-11-30	TA805	00511872	22:31:44	 卖	投机	5,430.000	1	27,150.00	 平	3.60	130	2017-11-30
2017-11-30	TA805	00511978	22:31:47	 卖	投机	5,430.000	1	27,150.00	 平	3.60	130	2017-11-30
2017-11-30	TA805	00512072	22:31:50	 卖	投机	5,430.000	1	27,150.00	 平	3.60	130	2017-11-30
2017-11-30	P1805	10060820	22:38:12	 卖	投机	5,404.000	6	324,240.00	 平	18.00	-120	2017-11-30
2017-11-30	P1805	10060912	22:38:14	 卖	投机	5,404.000	6	324,240.00	开	18.00	--	2017-11-30
2017-11-30	MA805	00572948	22:40:36	买	投机	2,768.000	1	27,680.00	 平	2.40	-640	2017-11-30
2017-11-30	MA805	00572968	22:40:36	买	投机	2,768.000	4	110,720.00	 平	9.60	-2560	2017-11-30
2017-11-30	MA805	00572979	22:40:36	买	投机	2,768.000	5	138,400.00	 平	12.00	-3200	2017-11-30
2017-11-30	MA805	00572988	22:40:36	买	投机	2,768.000	1	27,680.00	 平	2.40	-640	2017-11-30
2017-11-30	MA805	00572994	22:40:36	买	投机	2,768.000	1	27,680.00	 平	2.40	-640	2017-11-30
2017-11-30	TA805	00595123	22:44:35	 卖	投机	5,430.000	18	488,700.00	开	64.80	--	2017-11-30
2017-11-30	P1805	10065930	22:47:51	买	投机	5,408.000	6	324,480.00	 平	18.00	-600	2017-11-30
2017-11-30	P1805	10065967	22:47:51	买	投机	5,408.000	6	324,480.00	开	18.00	--	2017-11-30
2017-11-30	SR805	00652357	22:50:52	买	投机	6,163.000	1	61,630.00	 平	3.60	120	2017-11-30
2017-11-30	SR805	00652358	22:50:52	买	投机	6,163.000	1	61,630.00	 平	3.60	120	2017-11-30
2017-11-30	SR805	00652359	22:50:52	买	投机	6,163.000	1	61,630.00	 平	3.60	120	2017-11-30
2017-11-30	SR805	00652360	22:50:52	买	投机	6,163.000	3	184,890.00	 平	10.80	-300	2017-11-30
2017-11-30	RM805	00727889	23:00:23	 卖	投机	2,330.000	6	139,800.00	 平	11.40	0	2017-11-30
2017-11-30	RM805	00727890	23:00:23	 卖	投机	2,330.000	3	69,900.00	 平	5.70	300	2017-11-30
2017-11-30	RM805	00727891	23:00:23	 卖	投机	2,330.000	3	69,900.00	 平	5.70	300	2017-11-30
2017-11-30	RM805	00727892	23:00:23	 卖	投机	2,330.000	3	69,900.00	 平	5.70	300	2017-11-30
2017-11-30	RM805	00727893	23:00:23	 卖	投机	2,330.000	3	69,900.00	 平	5.70	300	2017-11-30
2017-11-30	RM805	00737913	23:01:58	 卖	投机	2,330.000	12	279,600.00	开	22.80	--	2017-11-30
2017-11-30	RM805	00737962	23:01:59	 卖	投机	2,330.000	1	23,300.00	开	1.90	--	2017-11-30
2017-11-30	RM805	00738804	23:02:03	 卖	投机	2,330.000	1	23,300.00	开	1.90	--	2017-11-30
2017-11-30	RM805	00745670	23:03:15	 卖	投机	2,330.000	1	23,300.00	开	1.90	--	2017-11-30
2017-11-30	RM805	00746104	23:03:19	 卖	投机	2,330.000	2	46,600.00	开	3.80	--	2017-11-30
2017-11-30	RM805	00746116	23:03:19	 卖	投机	2,330.000	1	23,300.00	开	1.90	--	2017-11-30
2017-11-30	SR805	00820020	23:25:13	买	投机	6,163.000	2	123,260.00	开	7.20	--	2017-11-30
2017-11-30	SR805	00820103	23:25:13	买	投机	6,163.000	1	61,630.00	开	3.60	--	2017-11-30
2017-11-30	SR805	00820127	23:25:13	买	投机	6,163.000	1	61,630.00	开	3.60	--	2017-11-30
2017-11-30	SR805	00820131	23:25:13	买	投机	6,163.000	1	61,630.00	开	3.60	--	2017-11-30
2017-11-30	SR805	00820143	23:25:13	买	投机	6,163.000	1	61,630.00	开	3.60	--	2017-11-30
2017-11-30	RU1805	00853455	09:00:00	买	投机	14,145.000	1	141,450.00	 平	7.64	1250	2017-11-30
2017-11-30	RU1805	00853456	09:00:00	买	投机	14,145.000	3	424,350.00	 平	22.91	200	2017-11-30
2017-11-30	RU1805	00926805	09:08:01	买	投机	14,130.000	2	282,600.00	开	15.26	--	2017-11-30
2017-11-30	RU1805	00926819	09:08:01	买	投机	14,130.000	2	282,600.00	开	15.26	--	2017-11-30
2017-11-30	CS1801	10113700	09:09:28	买	投机	2,083.000	5	104,150.00	 平	9.00	-250	2017-11-30
2017-11-30	CS1801	10115580	09:10:58	买	投机	2,083.000	5	104,150.00	开	9.00	--	2017-11-30
2017-11-30	CS1801	10129427	09:19:37	 卖	投机	2,078.000	5	103,900.00	 平	9.00	-300	2017-11-30
2017-11-30	RU1805	01015424	09:21:35	 卖	投机	14,135.000	1	141,350.00	 平	7.63	50	2017-11-30
2017-11-30	RU1805	01015439	09:21:35	 卖	投机	14,135.000	2	282,700.00	 平	15.27	100	2017-11-30
2017-11-30	RU1805	01015572	09:21:38	 卖	投机	14,135.000	3	424,050.00	开	22.90	--	2017-11-30
2017-11-30	MA805	01139964	09:26:37	 卖	投机	2,757.000	12	330,840.00	开	28.80	--	2017-11-30
2017-11-30	SR805	01165573	09:30:00	买	投机	6,139.000	3	184,170.00	 平	10.80	420	2017-11-30
2017-11-30	SR805	01165627	09:30:00	买	投机	6,139.000	1	61,390.00	 平	3.60	210	2017-11-30
2017-11-30	SR805	01165643	09:30:00	买	投机	6,139.000	2	122,780.00	 平	7.20	420	2017-11-30
2017-11-30	SR805	01165644	09:30:00	买	投机	6,139.000	2	122,780.00	 平	7.20	420	2017-11-30
2017-11-30	SR805	01165645	09:30:00	买	投机	6,139.000	1	61,390.00	 平	3.60	210	2017-11-30
2017-11-30	SR805	01165843	09:30:01	买	投机	6,139.000	9	552,510.00	开	32.40	--	2017-11-30
2017-11-30	CF805	01168724	09:30:12	 卖	投机	15,230.000	4	304,600.00	开	22.00	--	2017-11-30
2017-11-30	CF805	01168741	09:30:12	 卖	投机	15,230.000	1	76,150.00	开	5.50	--	2017-11-30
2017-11-30	CS1801	10161978	09:49:08	 卖	投机	2,071.000	1	20,710.00	开	1.80	--	2017-11-30
2017-11-30	CS1801	10162036	09:49:20	 卖	投机	2,071.000	4	82,840.00	开	7.20	--	2017-11-30
2017-11-30	SR805	01307318	09:55:18	 卖	投机	6,136.000	2	122,720.00	 平	0.00	-300	2017-11-30
2017-11-30	SR805	01307319	09:55:18	 卖	投机	6,136.000	1	61,360.00	 平	0.00	-160	2017-11-30
2017-11-30	SR805	01307320	09:55:18	 卖	投机	6,136.000	2	122,720.00	 平	0.00	-380	2017-11-30
2017-11-30	SR805	01313262	09:56:30	 卖	投机	6,136.000	1	61,360.00	 平	0.00	-190	2017-11-30
2017-11-30	SR805	01313958	09:56:40	 卖	投机	6,136.000	6	368,160.00	开	21.60	--	2017-11-30
2017-11-30	I1805	30513263	09:56:58	 卖	投机	514.000	6	308,400.00	开	44.41	--	2017-11-30
2017-12-01	PP1801	30389580	10:00:00	买	投机	9,106.000	2	91,060.00	 平	6.56	-3150	2017-12-01
2017-12-01	MA805	01122447	10:03:29	买	投机	2,725.000	1	27,250.00	开	2.40	--	2017-12-01
2017-12-01	MA805	01122451	10:03:29	买	投机	2,725.000	1	27,250.00	开	2.40	--	2017-12-01
2017-12-01	MA805	01122455	10:03:29	买	投机	2,725.000	1	27,250.00	开	2.40	--	2017-12-01
2017-12-01	MA805	01122459	10:03:29	买	投机	2,725.000	1	27,250.00	开	2.40	--	2017-12-01
2017-12-01	MA805	01122463	10:03:29	买	投机	2,725.000	2	54,500.00	开	4.80	--	2017-12-01
2017-12-01	MA805	01122488	10:03:29	买	投机	2,725.000	1	27,250.00	开	2.40	--	2017-12-01
2017-12-01	MA805	01122496	10:03:30	买	投机	2,725.000	5	136,250.00	开	12.00	--	2017-12-01
2017-12-01	I1805	30406735	10:05:39	买	投机	524.500	1	52,450.00	 平	7.55	-1050	2017-12-01
2017-12-01	I1805	30406767	10:05:39	买	投机	524.500	5	262,250.00	 平	37.76	-3450	2017-12-01
2017-12-01	RU1805	01192349	10:45:38	买	投机	14,410.000	1	144,100.00	 平	7.78	-1150	2017-12-01
2017-12-01	RU1805	01192350	10:45:38	买	投机	14,410.000	2	288,200.00	 平	15.56	-4400	2017-12-01
2017-12-01	RU1805	01192563	10:45:41	买	投机	14,410.000	3	432,300.00	开	23.34	--	2017-12-01
2017-12-01	L1805	30458211	10:48:34	买	投机	9,355.000	7	327,425.00	 平	16.80	-175	2017-12-01
2017-12-01	PP1805	30458234	10:48:34	买	投机	8,838.000	2	88,380.00	开	6.36	--	2017-12-01
2017-12-01	PP1805	30458235	10:48:34	买	投机	8,838.000	1	44,190.00	开	3.18	--	2017-12-01
2017-12-01	L1805	30458236	10:48:34	买	投机	9,355.000	7	327,425.00	开	16.80	--	2017-12-01
2017-12-01	PP1801	30462395	10:51:06	买	投机	9,031.000	2	90,310.00	 平	6.50	-2170	2017-12-01
2017-12-01	PP1805	30482236	10:59:53	买	投机	8,838.000	1	44,190.00	开	3.18	--	2017-12-01
2017-12-01	CS1801	10274668	11:00:16	买	投机	2,051.000	5	102,550.00	开	9.00	--	2017-12-01
2017-12-01	RM805	01310362	11:00:33	买	投机	2,292.000	12	275,040.00	 平	22.80	3000	2017-12-01
2017-12-01	CS1801	10279242	11:04:45	买	投机	2,054.000	5	102,700.00	 平	9.00	850	2017-12-01
2017-12-01	PP1805	30528159	11:20:07	 卖	投机	8,857.000	4	177,140.00	 平	12.75	205	2017-12-01
2017-12-01	MA805	01404843	11:23:33	买	投机	2,725.000	10	272,500.00	开	24.00	--	2017-12-01
2017-12-01	MA805	01404849	11:23:33	买	投机	2,725.000	1	27,250.00	开	2.40	--	2017-12-01
2017-12-01	MA805	01404889	11:23:33	买	投机	2,725.000	1	27,250.00	开	2.40	--	2017-12-01
2017-12-01	CS1801	10292711	11:27:50	 卖	投机	2,055.000	5	102,750.00	 平	9.00	-1400	2017-12-01
2017-12-01	CS1801	10292712	11:27:50	 卖	投机	2,055.000	10	205,500.00	开	18.00	--	2017-12-01
2017-12-01	RM805	01456710	13:30:01	 卖	投机	2,298.000	3	68,940.00	 平	5.70	-210	2017-12-01
2017-12-01	RM805	01456711	13:30:01	 卖	投机	2,298.000	4	91,920.00	 平	7.60	-280	2017-12-01
2017-12-01	RM805	01457230	13:30:01	 卖	投机	2,298.000	1	22,980.00	 平	1.90	-70	2017-12-01
2017-12-01	RM805	01457231	13:30:01	 卖	投机	2,298.000	5	114,900.00	 平	9.50	-350	2017-12-01
2017-12-01	RM805	01457232	13:30:01	 卖	投机	2,298.000	5	114,900.00	 平	9.50	-350	2017-12-01
2017-12-01	SR805	01473053	13:31:03	买	投机	6,129.000	1	61,290.00	 平	0.00	100	2017-12-01
2017-12-01	SR805	01473112	13:31:03	买	投机	6,129.000	1	61,290.00	 平	0.00	100	2017-12-01
2017-12-01	SR805	01473114	13:31:03	买	投机	6,129.000	1	61,290.00	 平	0.00	100	2017-12-01
2017-12-01	SR805	01473116	13:31:03	买	投机	6,129.000	1	61,290.00	 平	0.00	100	2017-12-01
2017-12-01	SR805	01473122	13:31:03	买	投机	6,129.000	1	61,290.00	 平	0.00	100	2017-12-01
2017-12-01	SR805	01473269	13:31:03	买	投机	6,129.000	1	61,290.00	 平	0.00	100	2017-12-01
2017-12-01	SR805	01473719	13:31:05	买	投机	6,129.000	6	367,740.00	开	21.60	--	2017-12-01
2017-12-01	MA805	01479246	13:31:44	 卖	投机	2,733.000	6	163,980.00	 平	38.40	-420	2017-12-01
2017-12-01	MA805	01479247	13:31:44	 卖	投机	2,733.000	12	327,960.00	 平	76.80	-840	2017-12-01
2017-12-01	MA805	01480341	13:31:54	 卖	投机	2,733.000	18	491,940.00	开	43.20	--	2017-12-01
2017-12-01	P1805	10325125	13:53:30	买	投机	5,448.000	1	54,480.00	 平	3.00	-420	2017-12-01
2017-12-01	P1805	10325179	13:53:35	买	投机	5,448.000	3	163,440.00	 平	9.00	-1260	2017-12-01
2017-12-01	P1805	10325186	13:53:35	买	投机	5,448.000	2	108,960.00	 平	6.00	-840	2017-12-01
2017-12-01	L1805	30681278	14:00:02	 卖	投机	9,420.000	10	471,000.00	 平	24.00	-10000	2017-12-01
2017-12-01	L1805	30681354	14:00:02	 卖	投机	9,420.000	10	471,000.00	开	24.00	--	2017-12-01
2017-12-01	SR805	01686716	14:01:54	买	投机	6,130.000	8	490,400.00	 平	18.00	720	2017-12-01
2017-12-01	SR805	01686717	14:01:54	买	投机	6,130.000	1	61,300.00	 平	3.60	90	2017-12-01
2017-12-01	SR805	01687765	14:02:04	买	投机	6,130.000	9	551,700.00	开	32.40	--	2017-12-01
2017-12-01	PP1805	30687784	14:02:18	 卖	投机	8,915.000	2	89,150.00	 平	6.42	770	2017-12-01
2017-12-01	RM805	01707414	14:05:11	买	投机	2,294.000	12	275,280.00	开	22.80	--	2017-12-01
2017-12-01	PP1805	30745172	14:30:01	 卖	投机	8,945.000	1	44,725.00	开	3.22	--	2017-12-01
2017-12-01	PP1805	30745173	14:30:01	 卖	投机	8,945.000	1	44,725.00	开	3.22	--	2017-12-01
2017-12-01	PP1805	30745174	14:30:01	 卖	投机	8,945.000	2	89,450.00	开	6.44	--	2017-12-01
2017-12-01	PP1805	30745175	14:30:01	 卖	投机	8,945.000	2	89,450.00	开	6.44	--	2017-12-01
2017-12-01	SR805	01896675	14:41:07	 卖	投机	6,134.000	1	61,340.00	 平	0.00	-10	2017-12-01
2017-12-01	SR805	01896822	14:41:10	 卖	投机	6,134.000	1	61,340.00	 平	0.00	-10	2017-12-01
2017-12-01	SR805	01896823	14:41:10	 卖	投机	6,134.000	1	61,340.00	 平	0.00	-10	2017-12-01
2017-12-01	SR805	01896927	14:41:12	 卖	投机	6,134.000	1	61,340.00	 平	0.00	-10	2017-12-01
2017-12-01	SR805	01896929	14:41:12	 卖	投机	6,134.000	1	61,340.00	 平	0.00	-10	2017-12-01
2017-12-01	SR805	01896933	14:41:12	 卖	投机	6,134.000	1	61,340.00	 平	0.00	-10	2017-12-01
2017-12-01	SR805	01905517	14:42:00	 卖	投机	6,134.000	4	245,360.00	开	14.40	--	2017-12-01
2017-12-01	SR805	01905750	14:42:02	 卖	投机	6,134.000	2	122,680.00	开	7.20	--	2017-12-01
2017-12-01	P1805	10365725	14:43:46	 卖	投机	5,446.000	6	326,760.00	开	18.00	--	2017-12-01
2017-12-01	PP1805	30814611	14:57:48	买	投机	8,909.000	4	178,180.00	开	12.83	--	2017-12-01
